TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,DT,PRD_SE,C1,C1_NM,C1_NM_ENG,LST_CHN_DE
주요지표(분기지표),202402,DT_200Y102,주요지표(분기지표),Main Quarterly Indicators  (reference year 2020),13103136269999,%,301,%,계정항목별,ACCOUNT,0,Q,13102136269ACC_ITEM.20121,명목 GNI(전년동기비),Nominal GNI (percent change over previous year),2024-07-30
주요지표(분기지표),202401,DT_200Y102,주요지표(분기지표),Main Quarterly Indicators  (reference year 2020),13103136269999,%,301,%,계정항목별,ACCOUNT,4.8,Q,13102136269ACC_ITEM.20122,실질 GNI(전년동기비),Real GNI (percent change over previous year),2024-07-30
주요지표(분기지표),202402,DT_200Y102,주요지표(분기지표),Main Quarterly Indicators  (reference year 2020),13103136269999,%,301,%,계정항목별,ACCOUNT,0,Q,13102136269ACC_ITEM.20122,실질 GNI(전년동기비),Real GNI (percent change over previous year),2024-07-30
주요지표(분기지표),202401,DT_200Y102,주요지표(분기지표),Main Quarterly Indicators  (reference year 2020),13103136269999,%,301,%,계정항목별,ACCOUNT,3.9,Q,13102136269ACC_ITEM.301,GDP 디플레이터 등락률(원계열 전년동기비),Increase rate of GDP deflator (not seasonally adjusted percent change over previous year),2024-07-30
주요지표(분기지표),202402,DT_200Y102,주요지표(분기지표),Main Quarterly Indicators  (reference year 2020),13103136269999,%,301,%,계정항목별,ACCOUNT,0,Q,13102136269ACC_ITEM.301,GDP 디플레이터 등락률(원계열 전년동기비),Increase rate of GDP deflator (not seasonally adjusted percent change over previous year),2024-07-30
주요지표(분기지표),202401,DT_200Y102,주요지표(분기지표),Main Quarterly Indicators  (reference year 2020),13103136269999,%,301,%,계정항목별,ACCOUNT,35.1,Q,13102136269ACC_ITEM.40101,총저축률,Gross saving ratio,2024-07-30
주요지표(분기지표),202402,DT_200Y102,주요지표(분기지표),Main Quarterly Indicators  (reference year 2020),13103136269999,%,301,%,계정항목별,ACCOUNT,0,Q,13102136269ACC_ITEM.40101,총저축률,Gross saving ratio,2024-07-30
주요지표(분기지표),202401,DT_200Y102,주요지표(분기지표),Main Quarterly Indicators  (reference year 2020),13103136269999,%,301,%,계정항목별,ACCOUNT,29.7,Q,13102136269ACC_ITEM.40102,국내총투자율,Gross domestic investment ratio,2024-07-30
주요지표(분기지표),202402,DT_200Y102,주요지표(분기지표),Main Quarterly Indicators  (reference year 2020),13103136269999,%,301,%,계정항목별,ACCOUNT,0,Q,13102136269ACC_ITEM.40102,국내총투자율,Gross domestic investment ratio,2024-07-30
주요지표(분기지표),202401,DT_200Y102,주요지표(분기지표),Main Quarterly Indicators  (reference year 2020),13103136269999,%,301,%,계정항목별,ACCOUNT,86.7,Q,13102136269ACC_ITEM.501,수출입의 대 GNI 비율(명목 계절조정),Ratio of exports and imports to GNI (seasonally adjusted current prices),2024-07-30
주요지표(분기지표),202402,DT_200Y102,주요지표(분기지표),Main Quarterly Indicators  (reference year 2020),13103136269999,%,301,%,계정항목별,ACCOUNT,0,Q,13102136269ACC_ITEM.501,수출입의 대 GNI 비율(명목 계절조정),Ratio of exports and imports to GNI (seasonally adjusted current prices),2024-07-30
